MolWt,MolLogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,FractionCSP3,FormalCharge,NumChiralCenters,MolarRefractivity,NumAliphaticRings,NumBindingSiteAtoms,NumWaterMolecules,MinDistCofactor,NumPhosphateContacts,NumContacts_3_5A,NumBaseCentroidContacts,BindingPocketVolume,ElectrostaticScore,LigandBurialFraction,IsHelixSite,IsLoopSite,IsJunctionSite,FracA,FracU,FracG,FracC,FracI,NumMetal_CA,MinDistMetal_CA,NumMetal_FE,MinDistMetal_FE,NumMetal_K,MinDistMetal_K,NumMetal_MG,MinDistMetal_MG,NumMetal_MN,MinDistMetal_MN,NumMetal_NA,MinDistMetal_NA,NumMetal_ZN,MinDistMetal_ZN,AvgLigandChargeMagnitude,AvgReceptorChargeMagnitude,BuriedHBondScore,ChargeRatioPosNeg,DistWeightedChargeSum,ElectrostaticComplementarity,ElectrostaticVariance,HBondSaturationIndex,IdealHBondPairCount,MaxHbondAngleScore,MaxLigandPartialCharge,MaxRepulsiveElectrostaticEnergy,MeanHbondAngleScore,MeanLigandReceptorChargeProduct,MedianHbondDistance,MinAttractiveElectrostaticEnergy,MinLigandPartialCharge,NearbyAcceptors,NearbyDonors,TotalElectrostaticMagnitude,PolarHydrophobicProximityScore,PolarSurfaceContactCount,StericClashCount,SumNegativeReceptorCharge,SumPositiveReceptorCharge,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHeteroatoms,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,PMI1,PMI2,PMI3,NPR1,NPR2,RadiusOfGyration,InertialShapeFactor,Eccentricity,Asphericity,SpherocityIndex,NumNearbyAtoms,MeanDistanceToNearbyAtoms,MinDistanceToReceptor,MaxDistanceToReceptor,DistanceToClosestPhosphate,MonovalentMetalCount,DivalentMetalCount,DistanceToClosestMonovalent,DistanceToClosestDivalent,NumBaseResidues,LigandToReceptorCOM,LigandCoordRange,TotalReceptorPartialCharge,NetChargeBalance,AbsChargeSum,ChargeVariance,ChargeDensity,InverseDistanceSum,NearbyHBondAcceptors,NearbyHBondDonors,Residue_A,Residue_U,Residue_C,Residue_G,Residue_HOH,AffinityValue,Label,Folder,Split
149.157,-1.61465,66.49,2,5,1,0.166666667,0,0,41.2304,0,99,10,3.17e-07,2,48,2,1134.155063,0.0,1.0,0,0,1,0.461538462,0.461538462,0.0,0.076923077,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.1826,0.2771,5,0.0167,-305.383,0.2925,0.0001,5000000.0,5,0.0199,0.1822,0.0635,0.0079,0.0044,3.3992,-0.0408,-0.3713,11,5,4.8169,32,5,5,-119.95,2,7.442037037,0.372685185,7.442037037,0.372685185,0.0,142.101,149.0701452,56,0,0,0,0,0,1.636363636,2.545454545,3.363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.801453464,437.5172737,9.422285252,7.890768516,5.890768516,6.198377303,3.992470334,3.098043143,1.966765078,1.966765078,1.362303997,1.362303997,0.875399499,0.875399499,-0.2,1335.080163,5.446502836,3.040025637,1.254591364,65.82203058,0,0,0,0,0,64.74648919,0,0,0,0,0,0,0.0,0,2.823684157,0.0,0.0,25.23875219,0.0,0.0,7.047671983,29.63638087,0,0.0,25.23875219,0.0,0,0.0,7.047671983,0.0,29.63638087,0.0,0.0,2.823684157,0.0,0,0.0,0.0,0.0,0.0,16.98174072,10.28681662,19.70231213,0.0,0.0,14.95193556,2.823684157,14.79685185,0.0,12.68490741,1.080092593,0.874166667,0.372685185,0.0,2.654814815,0.0,1.536481481,11,2,5,0,0,0,2,2,5,0,0,0,2,36.9264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.304874,349.3782799,619.8278977,0.450616816,0.563669821,2.081246838,0.002018117,0.892717472,0.24892445,0.038602702,112,4.316,1.921,5.963,5.273,0,0,10.0,10.0,13,13.832,23.783,-21.9,21.553,22.3,0.03382,-0.19554,3025.756,62,1,41,54,4,0,10,0.000105,0,3FO4_6-methylaminopurine,Train
164.148,-1.88645,86.81,1,6,1,0.166666667,0,4,43.7582,0,97,7,1.76e-07,0,36,3,932.0696845,0.0,1.0,0,0,1,0.3,0.5,0.0,0.2,0,1,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.189,0.278,8,0.0,-1904.149,0.4394,0.0001,1.6,8,0.0353,0.1278,0.0557,0.0146,0.0173,3.2476,-0.047,-0.3647,8,4,5.2566,37,8,12,-116.65,0,5.389444444,0.13875,5.389444444,0.13875,0.0,158.1,164.0572348,61,0,0,0,0,0,1.333333333,2.166666667,2.916666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.796751334,409.2306914,8.552041764,6.351803211,6.351803211,5.80886175,3.259086136,3.259086136,2.136964936,2.136964936,1.411129485,1.411129485,0.925660704,0.925660704,-0.24,931.1475887,8.362391879,3.249570652,1.32667687,67.79955006,0,0,0,0,0,66.83576769,0,0,0,0,0,0,0.0,0,4.736862954,0.0,0.0,19.93591408,5.733667477,0.0,7.109797541,29.31952563,0,0.0,25.66958156,0.0,0,0.0,7.109797541,4.736862954,29.31952563,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5.948339281,17.04386627,0.0,13.43711762,0.0,0.0,19.93591408,10.47053043,4.933009259,0.0,15.47115741,0.0,6.381157407,0.495231481,0.0,1.390185185,0.0,1.495925926,12,2,6,0,0,0,2,2,6,0,0,0,2,37.0044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339.2277267,451.6690666,790.8261948,0.428953579,0.571135693,2.236579194,0.001683635,0.903326534,0.265093515,0.000134189,116,4.329,2.722,5.942,10.0,0,0,10.0,10.0,10,12.466,8.133,-21.3,19.995,21.3,0.03171,-0.18362,12020.74,61,0,36,48,13,0,7,2.3e-05,0,3FO6,Stratified
177.167,-2.48195,107.78,2,6,1,0.142857143,0,0,48.6368,0,98,1,1.78e-07,5,30,4,1179.06893,0.0,1.0,1,0,0,0.307692308,0.153846154,0.230769231,0.307692308,0,9,7.313697013,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.1837,0.2667,8,0.0435,-1903.298,0.4302,0.0002,4.0,8,0.0627,0.284,0.0947,0.0235,0.0078,3.1727,-0.1167,-0.3676,8,4,5.2909,31,8,13,-114.9,5,11.3137037,-0.41625,11.3137037,0.056322751,0.512829532,170.111,177.0650598,66,0,0,0,0,0,1.384615385,2.153846154,2.846153846,16.13835059,10.2320752,2.093047555,-1.910784377,2.015253824,-2.114260629,6.146680633,-0.107841059,2.904090068,497.0424778,9.422285252,6.689046666,6.689046666,6.219545353,3.669508974,3.669508974,2.573126492,2.573126492,1.757717412,1.757717412,1.177741201,1.177741201,-0.24,1314.481777,9.320269064,3.487048468,1.564352926,72.96776964,0,0,0,0,0,72.05986678,0,0,0,0,0,0,0.0,0,4.794537184,5.559266895,0.0,14.95193556,11.46733495,0.0,6.544756406,28.74203578,0,0.0,26.41927052,0.0,0,0.0,12.1040233,4.794537184,28.74203578,0.0,0.0,0.0,0.0,0,5.559266895,4.794537184,0.0,12.49309569,16.59685293,0.0,6.196843572,0.0,0.0,14.95193556,11.46733495,0.0,0.0,22.51699074,0.371944444,11.23762094,-0.056322751,0.0,1.514074074,0.249025888,0.0,13,4,6,0,0,0,2,2,6,0,0,0,2,41.9228,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.3064116,706.317622,976.2938831,0.31067122,0.723468245,2.416014021,0.002385272,0.950517434,0.349006108,0.049327511,112,4.398,2.617,5.986,3.311,0,0,10.0,10.0,13,20.066,14.748,-19.1,18.364,19.5,0.03083,-0.17054,13017.525,57,0,15,8,35,40,1,2e-08,1,3FU2,Train
134.122,-1.86055,77.58,1,5,0,0.0,0,3,37.8282,0,102,2,3.87e-07,0,33,3,995.7980593,0.0,1.0,0,0,1,0.3,0.5,0.0,0.2,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.175,0.2698,10,0.0,-1501.136,0.4596,0.0001,2.0,10,0.0363,0.1102,0.0524,0.012,0.0171,3.2495,-0.0201,-0.3035,8,4,3.689,31,10,10,-88.95,0,5.293055556,0.22962963,5.293055556,0.22962963,0.0,130.09,134.0466701,49,0,0,0,0,0,1.2,2.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.860781632,351.5657969,6.974691495,5.02090519,5.02090519,4.860173345,2.719980927,2.719980927,1.810717331,1.810717331,1.14549609,1.14549609,0.711485093,0.711485093,-0.2,357.083,6.506447188,2.444265888,1.020461747,56.32106271,0,0,0,0,0,55.30596243,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,19.93591408,5.733667477,0.0,0.0,29.63638087,0,0.0,25.66958156,0.0,0,0.0,0.0,0.0,29.63638087,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5.948339281,11.16387794,0.0,6.327320075,6.196843572,0.0,19.93591408,5.733667477,0.0,0.0,15.27787037,0.0,6.516851852,0.22962963,0.0,2.975648148,0.0,0.0,10,2,5,0,0,0,2,2,5,0,0,0,2,31.0524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.5267881,422.3619933,543.8885835,0.223440594,0.77655977,2.044716276,0.00639003,0.974717549,0.479455261,5.61e-07,114,4.438,2.676,5.993,10.0,0,0,10.0,10.0,10,12.153,69.528,-19.2,18.05,19.2,0.03058,-0.16842,10000.946,56,0,38,50,14,0,2,4.4e-06,0,3G4M,Train
149.089,-1.78143,85.7,0,6,0,0.0,0,2,35.3888,0,102,12,1.87e-08,0,33,4,1060.253952,0.0,1.0,0,0,1,0.363636364,0.454545455,0.0,0.181818182,0,0,0.0,0,0,0,0.0,1,5.051778796,0,0.0,0,0.0,0,0.0,0.2308,0.2777,11,0.0,-2004.648,0.4688,0.0003,2.75,11,0.0398,0.3223,0.0701,0.0151,0.0119,3.2786,-0.1298,-0.3203,9,4,6.6147,34,11,11,-119.3,0,10.80703704,-0.816666667,10.80703704,0.045925926,0.0,148.081,149.0099503,53,0,0,0,0,0,1.090909091,1.909090909,2.727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.146011472,490.6419937,7.844934983,5.182701232,5.182701232,5.270856948,2.766286856,2.766286856,1.857216087,1.857216087,1.179967967,1.179967967,0.748262886,0.748262886,-0.24,514.3250394,7.411348975,2.66630607,1.241239187,59.30421622,0,0,0,0,0,58.26519676,0,0,0,0,0,0,0.0,0,9.589074368,11.24901029,0.0,19.93591408,0.0,0.0,0.0,17.49119801,0,0.0,19.93591408,4.794537184,0,0.0,11.24901029,4.794537184,17.49119801,0.0,0.0,0.0,0.0,0,11.24901029,9.589074368,0.0,11.16387794,0.0,0.0,6.327320075,0.0,0.0,19.93591408,0.0,0.0,0.0,34.87472222,0.0,-1.374907407,0.0,0.0,1.166851852,0.0,0.0,11,0,6,0,0,0,2,2,6,0,0,0,2,29.725,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.3237557,423.2638718,676.5868761,0.374414232,0.625586878,2.137530085,0.002469515,0.92726155,0.297314888,1.71e-06,126,4.411,2.672,5.976,10.0,0,1,10.0,5.052,11,12.359,7.599,-24.6,23.756,24.6,0.03283,-0.19524,11022.765,69,0,38,49,15,0,12,3.9e-05,0,3GAO,Train
173.135,-1.91707,105.55,1,6,0,0.0,0,0,45.1954,0,101,0,8.2e-07,1,45,3,1014.145095,0.0,1.0,0,1,0,0.333333333,0.166666667,0.166666667,0.333333333,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.1884,0.265,7,0.0093,-1900.672,0.4423,0.0002,7.0,7,0.0552,0.285,0.0714,0.0192,0.0043,3.1815,-0.1199,-0.3676,6,6,5.0817,31,7,13,-107.45,1,11.21814815,-0.55875,11.21814815,0.124916856,0.515040923,170.111,173.0337597,62,0,0,0,0,0,1.461538462,2.230769231,2.923076923,16.13834564,10.25459541,2.100738819,-1.879882989,2.017771491,-2.099290732,6.155679087,-0.10782796,3.010088711,558.2470814,9.422285252,6.351803211,6.351803211,6.219545353,3.381314091,3.381314091,2.369242473,2.369242473,1.579741565,1.579741565,1.049073291,1.049073291,-0.24,1314.481777,9.320269064,3.487048468,1.564352926,72.02045863,0,0,0,0,0,71.11255577,0,0,0,0,0,0,0.0,0,4.794537184,5.559266895,5.261891555,14.95193556,5.733667477,0.0,0.0,28.74203578,0,6.069221313,20.68560304,0.0,0,0.0,5.559266895,4.794537184,40.07314865,0.0,0.0,0.0,0.0,0,5.559266895,4.794537184,0.0,22.54519221,0.0,0.0,6.196843572,0.0,6.069221313,14.95193556,10.99555903,0.0,0.0,22.08782407,8.738389078,5.027140023,-0.124916856,1.826934051,1.277962963,0.0,0.0,13,2,6,0,0,0,2,2,6,0,0,0,2,38.4814,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.8841965,782.9412483,1090.814532,0.282251645,0.717758359,2.532271954,0.002331261,0.959340403,0.392240647,1.6e-05,117,4.313,2.486,5.951,5.155,0,0,10.0,10.0,12,3.272,15.788,-18.6,18.196,19.2,0.02977,-0.15897,13003.666,57,0,19,10,40,32,0,1e-07,1,3GCA,Train
152.112,-1.56335,77.58,1,5,0,0.0,0,4,37.8572,0,100,7,1.61e-07,0,37,4,944.0082524,0.0,1.0,0,0,1,0.3,0.6,0.0,0.1,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.1912,0.2762,11,0.0,-1504.422,0.4841,0.0001,2.2,11,0.0486,0.2072,0.0549,0.0164,0.0157,3.2411,-0.0334,-0.3144,11,3,4.9633,34,11,11,-112.15,0,12.405,-0.879166667,12.405,0.018518519,0.0,149.088,152.0372483,55,0,0,0,0,0,1.272727273,2.090909091,2.909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.906594668,394.6721493,7.844934983,5.321519393,5.321519393,5.270856948,2.835695937,2.835695937,1.923760599,1.923760599,1.232146399,1.232146399,0.787403224,0.787403224,-0.27,514.3250394,7.382940668,2.649411675,1.231267385,60.48659812,0,0,0,0,0,59.44723125,0,0,0,0,0,0,0.0,0,4.390415048,0.0,0.0,19.93591408,5.733667477,0.0,0.0,29.38723464,0,0.0,25.66958156,4.390415048,0,0.0,0.0,0.0,29.38723464,0.0,0.0,0.0,0.0,0,6.078173847,4.390415048,0.0,11.46504,5.516700718,0.0,6.327320075,0.0,0.0,19.93591408,5.733667477,12.405,0.0,14.0262963,0.0,5.836944444,0.018518519,0.0,0.379907407,0.0,0.0,11,2,5,0,0,0,2,2,6,0,0,0,2,31.1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.9841303,450.0464855,678.9275155,0.33727331,0.662878548,2.134061092,0.002894867,0.941406774,0.329388133,0.000241899,118,4.329,2.784,5.96,10.0,0,0,10.0,10.0,10,12.514,23.018,-21.4,20.25,21.4,0.03203,-0.18136,11021.221,61,0,37,59,4,0,7,4e-06,0,3GOT,Train
686.384,-7.65708,349.48,4,24,2,0.5,-2,13,134.945,3,184,10,2.11e-07,27,71,6,2741.108705,10.4066452,0.826086957,1,0,0,0.375,0.0,0.3125,0.3125,0,5,0.0,0,0,0,0.0,2,2.355598862,0,0.0,0,0.0,0,0.0,0.2466,0.2272,14,0.1696,-8203.916,0.4581,0.0007,2.0,14,0.0823,0.3023,0.2597,0.0313,0.0131,3.3186,-0.4267,-0.7561,8,9,31.4483,65,14,46,-453.95,77,12.94910507,-5.374098079,12.94910507,0.181497987,0.0,666.224,686.0646657,246,0,0,0,0,0,0.739130435,1.130434783,1.52173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.175201352,1904.194507,32.70601334,22.60795942,24.39681381,21.70994765,13.00312515,15.92431212,10.15941234,12.88630153,7.276075729,9.209935933,5.30167416,7.199597443,-0.1,18086531523.0,34.35347322,12.90053074,6.452365071,252.6001591,0,0,0,0,0,252.7295361,0,0,0,0,0,0,0.0,0,66.28776349,26.76392804,0.0,39.03807042,11.46733495,49.07960067,13.21376393,46.87907459,0,0.0,51.15802929,0.0,0,15.64539425,92.75915247,46.28788549,46.87907459,0.0,0.0,0.0,0.0,0,100.9539712,38.71904893,0.0,22.32775588,0.0,21.78883945,0.0,0.0,0.0,29.90387113,39.03604951,59.46930274,0.0,72.63567448,22.12635188,8.563580276,-0.850574824,0.0,-11.64447602,-1.940551267,-10.74819616,46,6,24,0,3,0,4,4,26,0,3,3,7,129.1274,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7164.727407,8328.097544,10097.71332,0.709539594,0.82475084,4.382425842,0.000115113,0.70466557,0.039969043,0.549369246,249,4.405,2.608,5.984,2.66,0,1,10.0,2.356,16,27.746,40.101,-45.1,40.45,49.1,0.03711,-0.18112,46017.621,133,0,78,0,58,48,10,1e-11,1,3IRW,Train
467.603,2.3255,130.0,3,7,2,0.84,0,8,122.0473,3,135,0,9.54e-07,15,36,4,2068.449641,0.0,0.818181818,1,0,0,0.333333333,0.25,0.25,0.166666667,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.1432,0.2713,4,0.07,-3095.465,0.6804,0.0002,1.3333,4,0.0421,0.3213,0.1671,0.0185,0.0052,3.0243,-0.1371,-0.4607,7,3,7.6194,41,4,33,-214.3,15,13.50718149,-1.637573158,13.50718149,0.016396238,0.322728122,426.275,467.2883027,188,0,0,0,0,0,0.909090909,1.454545455,2.03030303,16.54916443,9.67699186,2.566026383,-2.433965589,2.394881681,-2.6208911,6.349209357,-0.183164188,2.367993491,738.2670719,24.92192077,20.63397478,20.63397478,15.35500416,12.28661322,12.28661322,10.60271603,10.60271603,7.608081391,7.608081391,4.995014553,4.995014553,-0.32,8590888.909,28.91400342,12.58330561,7.579173029,196.3841628,0,0,0,0,0,196.3955376,0,0,0,0,0,0,0.0,0,34.12806648,23.44297491,0.0,5.316788604,23.16870861,110.338999,0.0,0.0,0,0.0,5.316788604,0.0,0,0.0,58.00976969,23.91501169,23.16870861,85.98525898,0.0,0.0,0.0,0,53.34636647,29.39120353,0.0,18.12197262,38.02201416,19.76538045,6.9237372,6.9237372,6.9237372,12.2405258,4.736862954,5.68641789,0.0,50.57294865,23.5588339,-1.637573158,-2.965989572,-0.911970217,2.610077945,8.337254562,0.0,33,3,8,1,2,0,0,0,8,1,2,3,3,122.0473,0,2,2,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3051.750205,4818.157973,6911.57292,0.441542069,0.69711454,4.163888071,0.000228431,0.897240548,0.20504911,0.187625803,168,4.35,2.351,5.958,2.351,0,0,10.0,10.0,12,16.549,76.707,-25.9,24.12,27.1,0.03451,-0.15417,32921.175,74,0,34,47,23,31,0,0.000275,0,3JQ4,Train
177.167,-2.48195,107.78,2,6,1,0.142857143,0,0,48.6368,0,97,8,2.35e-07,7,31,4,1113.762407,0.0,1.0,1,0,0,0.25,0.166666667,0.25,0.333333333,0,4,4.680237708,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.1837,0.2703,7,0.0561,-1903.989,0.3953,0.0002,3.5,7,0.0339,0.284,0.0835,0.0201,0.0081,2.8884,-0.116,-0.3676,7,4,5.5318,36,7,13,-124.85,7,11.3137037,-0.41625,11.3137037,0.056322751,0.512829532,170.111,177.0650598,66,0,0,0,0,0,1.384615385,2.153846154,2.846153846,16.13835059,10.2320752,2.093047555,-1.910784377,2.015253824,-2.114260629,6.146680633,-0.107841059,2.904090068,497.0424778,9.422285252,6.689046666,6.689046666,6.219545353,3.669508974,3.669508974,2.573126492,2.573126492,1.757717412,1.757717412,1.177741201,1.177741201,-0.24,1314.481777,9.320269064,3.487048468,1.564352926,72.96776964,0,0,0,0,0,72.05986678,0,0,0,0,0,0,0.0,0,4.794537184,5.559266895,0.0,14.95193556,11.46733495,0.0,6.544756406,28.74203578,0,0.0,26.41927052,0.0,0,0.0,12.1040233,4.794537184,28.74203578,0.0,0.0,0.0,0.0,0,5.559266895,4.794537184,0.0,12.49309569,16.59685293,0.0,6.196843572,0.0,0.0,14.95193556,11.46733495,0.0,0.0,22.51699074,0.371944444,11.23762094,-0.056322751,0.0,1.514074074,0.249025888,0.0,13,4,6,0,0,0,2,2,6,0,0,0,2,41.9228,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.2607449,707.244339,980.642581,0.311286447,0.721205006,2.420407784,0.002362587,0.95031613,0.348623811,0.047051199,119,4.314,2.623,5.934,3.907,0,1,10.0,4.68,12,4.148,32.109,-21.2,20.464,22.0,0.03347,-0.17815,13020.446,62,0,12,8,38,39,8,2e-08,1,3K1V,Train
